Name	geneid	logFC.mesen	logCPM.mesen	LR.mesen	PValue.mesen	FDR.mesen	logFC.diff	logCPM.diff	LR.diff	PValue.diff	FDR.diff	Row.names.y	logFC.immuno	logCPM.immuno	LR.immuno	PValue.immuno	FDR.immuno	logFC.prolif	logCPM.prolif	LR.prolif	PValue.prolif	FDR.prolif
HDAC10	83933	0.112692055	4.971953721	1.424652306	0.232639172	0.337681973	0.403169229	4.971953721	18.34326395	1.84E-05	0.000187577	HDAC10|83933	0.109293791	4.971953721	1.422944101	0.232919426	0.349115214	-0.625155074	4.971953721	43.17563096	5.00E-11	4.94E-10
HDAC11	79885	-0.191123832	4.701339166	4.101005584	0.042857716	0.089480041	0.307993483	4.701339166	10.99213983	0.000914991	0.004641162	HDAC11|79885	0.02395185	4.701339166	0.070302897	0.790896272	0.856428964	-0.140821502	4.701339166	2.406285201	0.120848839	0.176222444
HDAC2	3066	-0.104433985	7.03329662	1.540125979	0.214599054	0.317398108	-0.468808195	7.03329662	28.74241405	8.27E-08	2.12E-06	HDAC2|3066	-0.054958607	7.03329662	0.45664047	0.499198254	0.620264942	0.628200787	7.03329662	64.39062326	1.02E-15	1.93E-14
HDAC3	8841	-0.177586582	5.646226076	7.56573443	0.005948841	0.017768264	0.119300125	5.646226076	3.43970114	0.063647205	0.140829277	HDAC3|8841	0.030650538	5.646226076	0.245748332	0.620084847	0.725315701	0.027635919	5.646226076	0.201390759	0.6536006	0.720319664
HDAC4	9759	0.104830348	4.974868753	1.174477641	0.278483112	0.388864063	0.100894166	4.974868753	1.056781947	0.303950298	0.448827536	HDAC4|9759	-0.45577023	4.974868753	22.13267268	2.54E-06	2.39E-05	0.250045716	4.974868753	7.264557371	0.00703286	0.014557609
HDAC5	10014	-0.017096129	6.030351906	0.04643802	0.829381545	0.879692655	-0.094828346	6.030351906	1.37425491	0.241082174	0.379367129	HDAC5|10014	-0.044247703	6.030351906	0.329918288	0.565707207	0.678777254	0.156172177	6.030351906	4.233423828	0.039635409	0.067179259
HDAC6	10013	-0.141821327	6.231010523	2.356572969	0.12475599	0.208115808	0.028618304	6.231010523	0.095172957	0.757701029	0.841816247	HDAC6|10013	-0.162336246	6.231010523	3.281379828	0.070069996	0.136061371	0.275539269	6.231010523	9.986967804	0.00157652	0.003848206
HDAC7	51564	0.033707379	7.855256296	0.20546481	0.650345503	0.740775424	0.169018557	7.855256296	5.103217448	0.023881506	0.065574995	HDAC7|51564	-0.037685494	7.855256296	0.27093695	0.60270395	0.710988083	-0.165040442	7.855256296	5.166652876	0.023024538	0.041671537
HDAC8	55869	-0.153778176	3.894995958	5.166457186	0.023027132	0.053659426	-0.11140724	3.894995958	2.645266385	0.103858746	0.203585495	HDAC8|55869	0.037022576	3.894995958	0.325854151	0.568110572	0.680748171	0.228162839	3.894995958	12.73606572	0.000358671	0.001014147
ANXA3	306	0.162895932	5.937435624	1.255531555	0.262498604	0.370798474	-0.133278255	5.937435624	0.787641419	0.374814263	0.52180692	ANXA3|306	-0.203242484	5.937435624	1.993581074	0.15796695	0.258581001	0.173624807	5.937435624	1.528220025	0.216379784	0.289419614
HDAC9	9734	-0.370457713	4.683927178	6.204498672	0.012742603	0.033039114	0.34631811	4.683927178	5.74981979	0.016490348	0.049119087	HDAC9|9734	0.075888149	4.683927178	0.292297086	0.58875225	0.698821725	-0.051748546	4.683927178	0.135158136	0.713142733	0.770612358
HDDC2	51020	-0.253092209	5.326577381	8.376363148	0.003801323	0.012305965	-0.188055126	5.326577381	4.524706233	0.033408811	0.085313888	HDDC2|51020	0.091281443	5.326577381	1.207223033	0.271882791	0.393406356	0.349865893	5.326577381	18.3573318	1.83E-05	6.83E-05
HDDC3	374659	-0.40286989	4.159824798	14.12209367	0.00017132	0.000928434	0.245703477	4.159824798	5.52788622	0.018715703	0.054064426	HDDC3|374659	0.125784007	4.159824798	1.560304592	0.211620628	0.324284576	0.031382406	4.159824798	0.096960403	0.755508218	0.805324855
HDGF	3068	-0.264141	9.581673693	19.33947421	1.09E-05	8.44E-05	-0.078689906	9.581673693	1.705346816	0.191590212	0.320835569	HDGF|3068	0.118955414	9.581673693	4.364359072	0.036698286	0.081342609	0.223875492	9.581673693	15.75236273	7.22E-05	0.000238082
HDGFRP2	84717	-0.025317944	5.815603873	0.157496382	0.691472075	0.774000972	-0.118519857	5.815603873	3.312620764	0.068749769	0.149276285	HDGFRP2|84717	-0.042656041	5.815603873	0.474711834	0.490827454	0.612658343	0.186493842	5.815603873	9.37497809	0.002199673	0.005197489
HDGFRP3	50810	0.137946405	5.093780463	1.592635437	0.206950007	0.309003093	-0.272734597	5.093780463	5.746004725	0.0165262	0.049182863	HDGFRP3|50810	-0.314228907	5.093780463	8.345263389	0.003866941	0.013037213	0.449017099	5.093780463	18.63338301	1.58E-05	5.99E-05
HDHD1A	8226	-0.28691796	4.535718251	8.460324959	0.00362977	0.011874422	0.198430013	4.535718251	4.172233732	0.041091591	0.100496026	HDHD1A|8226	0.154519917	4.535718251	2.748765547	0.097329547	0.176764215	-0.066031971	4.535718251	0.49431716	0.482007812	0.56324342
HDHD2	84064	-0.022313131	4.569618875	0.085064751	0.77054765	0.837274605	0.002254975	4.569618875	0.000846312	0.976791662	0.986010149	HDHD2|84064	0.096681758	4.569618875	1.720846315	0.189584142	0.297468176	-0.076623602	4.569618875	1.069920867	0.300963321	0.382477363
HDHD3	81932	-0.296267804	5.367409057	10.4074293	0.001255093	0.004936835	0.289549577	5.367409057	10.37327008	0.001278529	0.006079707	HDHD3|81932	0.258925063	5.367409057	9.011398166	0.002683011	0.009567267	-0.252206835	5.367409057	8.157181986	0.004289096	0.009413611
HDLBP	3069	0.109255768	9.606021309	2.319764349	0.127739377	0.211812884	0.245253872	9.606021309	11.55007877	0.000677464	0.003607133	HDLBP|3069	-0.302685518	9.606021309	18.06723968	2.13E-05	0.000155578	-0.051824121	9.606021309	0.54942333	0.458553417	0.541199052
ANXA4	307	-0.146450128	6.525557947	1.659366586	0.197688868	0.298112938	0.15854015	6.525557947	1.96087141	0.161420153	0.282536345	ANXA4|307	0.143892456	6.525557947	1.761262185	0.18446716	0.291392984	-0.155982478	6.525557947	2.02000472	0.155238659	0.218434047
HDX	139324	-0.109991495	1.818795332	1.304051856	0.25347443	0.361001126	-0.232371551	1.818795332	5.558059341	0.018395796	0.053322282	HDX|139324	0.174475152	1.818795332	3.605408989	0.057591901	0.116176634	0.167887895	1.818795332	3.365992008	0.066555489	0.105561682
HEATR1	55127	-0.085160126	6.150346015	1.471311335	0.225138908	0.328897827	0.034620554	6.150346015	0.23966757	0.624446317	0.741420338	HEATR1|55127	-0.059617307	6.150346015	0.76976151	0.380290841	0.506078583	0.110156879	6.150346015	2.698792865	0.100424256	0.150433656
HEATR2	54919	-0.161904723	6.214939049	4.428796165	0.035337424	0.076162211	0.205760375	6.214939049	7.267512575	0.007021298	0.024553558	HEATR2|54919	-0.181461357	6.214939049	5.914023224	0.015020829	0.039494255	0.137605705	6.214939049	3.550408431	0.059530795	0.096021891
HEATR3	55027	-0.002616675	3.556793355	0.001162337	0.972802935	0.979801335	-0.11613992	3.556793355	2.192803882	0.138656705	0.251399975	HEATR3|55027	0.231098673	3.556793355	9.8926732	0.001659381	0.006359917	-0.112342078	3.556793355	2.272402089	0.131695641	0.189747498
HEATR5A	25938	0.095611508	4.564852829	1.386698363	0.238963459	0.344625724	0.176840673	4.564852829	4.655153506	0.030960464	0.080425304	HEATR5A|25938	0.045516402	4.564852829	0.332121111	0.564412762	0.677437821	-0.317968583	4.564852829	15.69365119	7.45E-05	0.000244897
HEATR5B	54497	-0.05982719	4.974312974	0.768926266	0.380549426	0.494588536	0.177328364	4.974312974	6.753379962	0.009357026	0.030950008	HEATR5B|54497	-0.122198401	4.974312974	3.390122293	0.065588084	0.128988486	0.004697227	4.974312974	0.005123361	0.942938023	0.956328635
HEATR6	63897	-0.143360164	4.552990159	3.498870304	0.061410707	0.119612164	-0.038144188	4.552990159	0.243572335	0.621637808	0.739124147	HEATR6|63897	-0.039133043	4.552990159	0.280978073	0.596060869	0.705130876	0.220637395	4.552990159	9.257526205	0.002345296	0.005508205
HEATR7A	727957	0.153476164	6.658593485	2.160610647	0.141588412	0.229400674	0.667893913	6.658593485	42.19710683	8.25E-11	5.95E-09	HEATR7A|727957	-0.118039969	6.658593485	1.317560709	0.251030297	0.370119559	-0.703330108	6.658593485	44.05926369	3.19E-11	3.24E-10
HEBP1	50865	-0.033826319	5.456288631	0.152301681	0.696345423	0.778196192	0.119486172	5.456288631	1.881232562	0.170194125	0.293436816	HEBP1|50865	-0.084365448	5.456288631	1.002328598	0.316747711	0.440757974	-0.001294405	5.456288631	0.00024009	0.987637404	0.991221231
HEBP2	23593	-0.168193483	6.288791844	2.931130757	0.086886617	0.15654616	-0.083528758	6.288791844	0.709311087	0.399672609	0.545128641	HEBP2|23593	0.516055531	6.288791844	31.57281695	1.92E-08	2.89E-07	-0.26433329	6.288791844	7.695436237	0.005536063	0.01182291
ANXA5	308	0.348984578	8.019761991	19.05138745	1.27E-05	9.65E-05	-0.352701305	8.019761991	17.35576334	3.10E-05	0.000288093	ANXA5|308	0.032291795	8.019761991	0.167217389	0.682596735	0.775768513	-0.028575068	8.019761991	0.131151706	0.717240887	0.774080764
HECA	51696	0.082891472	4.973030748	1.027896187	0.310653305	0.424015979	-0.236611977	4.973030748	7.816307027	0.005177689	0.01911404	HECA|51696	0.192795334	4.973030748	5.977984835	0.014485544	0.038335786	-0.039074829	4.973030748	0.241524966	0.623106867	0.692280285
HECTD1	25831	-0.049179792	6.691407958	0.486749338	0.485380945	0.594829206	0.175748458	6.691407958	6.206879391	0.012725477	0.039979337	HECTD1|25831	-0.124397553	6.691407958	3.286461041	0.069853431	0.135761155	-0.002171113	6.691407958	0.001023051	0.974483876	0.981026696
HECTD2	143279	0.059867169	3.59488792	0.453219683	0.500809931	0.608832467	-0.102590606	3.59488792	1.266634649	0.260398968	0.400727274	HECTD2|143279	-0.211694682	3.59488792	5.842956159	0.015639529	0.040762325	0.254418119	3.59488792	8.952110142	0.002771493	0.006384968
HECTD3	79654	0.021923016	6.151981199	0.094145762	0.758971391	0.827691791	0.110114944	6.151981199	2.332593261	0.126690663	0.235514893	HECTD3|79654	0.176085164	6.151981199	6.565125984	0.010399638	0.029323315	-0.308123125	6.151981199	19.21999916	1.16E-05	4.54E-05
HECW1	23072	0.969623109	0.399513858	23.25689781	1.42E-06	1.39E-05	-0.163658449	0.399513858	0.566126777	0.45180215	0.593415318	HECW1|23072	-0.701485188	0.399513858	10.73508665	0.001051231	0.004294125	-0.104479472	0.399513858	0.257256654	0.612011166	0.682895463
HECW2	57520	0.583079913	2.024009707	21.59002933	3.38E-06	3.04E-05	-0.142548806	2.024009707	1.15169169	0.2831953	0.426658106	HECW2|57520	-0.060747546	2.024009707	0.231570689	0.630361624	0.733220755	-0.379783562	2.024009707	8.807285172	0.003000301	0.006858089
HEG1	57493	1.33720727	6.435625731	142.7876766	6.54E-33	6.86E-31	-0.405779696	6.435625731	10.59546778	0.001133652	0.005511383	HEG1|57493	-0.269493658	6.435625731	5.229636009	0.022205179	0.054232474	-0.661933916	6.435625731	30.38612954	3.54E-08	2.23E-07
HELB	92797	-0.111779954	1.1000443	1.103342889	0.293533649	0.405230408	-0.35606481	1.1000443	10.50168199	0.001192659	0.005734113	HELB|92797	0.344570968	1.1000443	11.73293679	0.000614036	0.002748887	0.123273795	1.1000443	1.480872863	0.223638005	0.297636162
HELLS	3070	-0.400018554	3.15786626	10.59010987	0.001136942	0.004553756	-0.418202049	3.15786626	11.19373551	0.000820739	0.004235105	HELLS|3070	0.312689615	3.15786626	7.476430443	0.006251188	0.019231241	0.505530988	3.15786626	20.0661364	7.48E-06	3.02E-05
HELQ	113510	-0.052474262	3.460308432	0.508874144	0.475626637	0.585775015	-0.070389824	3.460308432	0.887129337	0.346256418	0.493696938	HELQ|113510	0.263699012	3.460308432	14.14801565	0.000168975	0.000924955	-0.140834926	3.460308432	3.897222648	0.048366002	0.079893975
ANXA6	309	0.4158072	6.409580986	22.8683288	1.73E-06	1.67E-05	-0.393448321	6.409580986	18.02954493	2.18E-05	0.000214153	ANXA6|309	-0.359979034	6.409580986	16.68479326	4.41E-05	0.000290379	0.337620156	6.409580986	15.95988076	6.47E-05	0.000215456
HELZ	9931	0.135492289	5.839779544	3.934481637	0.047305718	0.096769924	0.022174507	5.839779544	0.100997257	0.750636153	0.83668611	HELZ|9931	-0.046223308	5.839779544	0.476824739	0.489864111	0.611958023	-0.111443488	5.839779544	2.775042825	0.095744096	0.144604764
HEMK1	51409	-0.15541464	4.384174405	3.281808481	0.070051699	0.13227247	0.304212697	4.384174405	12.91372544	0.000326181	0.001975268	HEMK1|51409	-0.038651411	4.384174405	0.219054792	0.639761065	0.740375256	-0.110146646	4.384174405	1.780210768	0.182123447	0.250222352
HEPH	9843	1.422760325	3.610272371	118.8076241	1.15E-27	8.96E-26	-0.367845628	3.610272371	6.385373379	0.011506455	0.036810978	HEPH|9843	-0.427783871	3.610272371	9.439287783	0.00212386	0.007822797	-0.627130826	3.610272371	19.98788795	7.79E-06	3.13E-05
HERC1	8925	0.153406624	5.244007406	4.02440074	0.044846549	0.092741396	0.060428646	5.244007406	0.600062912	0.438554023	0.58193334	HERC1|8925	-0.068464919	5.244007406	0.830936741	0.3620018	0.486850976	-0.145370351	5.244007406	3.745892058	0.052937463	0.086599063
HERC2	8924	0.11871502	5.857061031	1.991732079	0.158159893	0.250070501	0.106788946	5.857061031	1.564117049	0.211063422	0.344643278	HERC2|8924	-0.228657229	5.857061031	7.553218016	0.0059903	0.018540071	0.003153263	5.857061031	0.001486589	0.969244137	0.976821373
HERC3	8916	0.380433356	3.696493198	19.34611293	1.09E-05	8.42E-05	-0.004519226	3.696493198	0.002526321	0.95991319	0.976434863	HERC3|8916	0.250324442	3.696493198	8.753290503	0.003090439	0.0107751	-0.626238572	3.696493198	50.04123123	1.51E-12	1.89E-11
HERC4	26091	-0.020470218	5.214793753	0.126778407	0.721795965	0.797672374	0.173794697	5.214793753	9.090044673	0.002570046	0.010790939	HERC4|26091	0.035130785	5.214793753	0.399643377	0.527273489	0.644403014	-0.188455264	5.214793753	11.31521349	0.000768746	0.002025315
HERC5	51191	-0.608539057	4.783884619	15.37845907	8.80E-05	0.000524055	-0.520777738	4.783884619	11.04021273	0.000891566	0.004542032	HERC5|51191	1.149022532	4.783884619	69.9428373	6.10E-17	2.64E-15	-0.019705737	4.783884619	0.018608661	0.89149435	0.916869181
HERC6	55008	-0.423230679	5.447551313	8.139964671	0.004330013	0.013702549	0.041824971	5.447551313	0.081816857	0.774850195	0.853389891	HERC6|55008	0.567119223	5.447551313	17.34986051	3.11E-05	0.000214112	-0.185713515	5.447551313	1.735563083	0.187701997	0.256889139
HERPUD1	9709	0.131867347	6.887577654	2.838528712	0.092028444	0.164003829	0.020169936	6.887577654	0.063676459	0.800776767	0.870972128	HERPUD1|9709	0.350758188	6.887577654	21.81288554	3.01E-06	2.77E-05	-0.502795472	6.887577654	41.15261499	1.41E-10	1.31E-09
ANXA7	310	-0.022076222	6.571474243	0.118178803	0.731018181	0.805348245	0.185534965	6.571474243	8.318023733	0.00392536	0.015244468	ANXA7|310	0.256669352	6.571474243	17.50522483	2.87E-05	0.000200024	-0.420128096	6.571474243	43.89729167	3.46E-11	3.49E-10
HERPUD2	64224	0.055618356	5.234589622	0.85850299	0.354157958	0.468433255	-0.075357495	5.234589622	1.506125398	0.21973127	0.354727329	HERPUD2|64224	0.065507524	5.234589622	1.267197557	0.260293075	0.380472592	-0.045768385	5.234589622	0.616354121	0.432405353	0.516428533
HES1	3280	-0.021116409	5.799474447	0.025156696	0.873977232	0.912267761	0.12411235	5.799474447	0.859557208	0.353862633	0.500926706	HES1|3280	-0.546129066	5.799474447	16.84978598	4.05E-05	0.000270051	0.443133125	5.799474447	12.45989406	0.000415784	0.001159468
HES2	54626	0.041937685	2.822984189	0.043382132	0.835007397	0.883196532	0.66591426	2.822984189	11.41793808	0.000727384	0.003818137	HES2|54626	-0.567661507	2.822984189	7.870411663	0.005025021	0.016062329	-0.140190438	2.822984189	0.508911648	0.475610375	0.557394841
HES4	57801	-0.15687509	4.103747508	0.811250466	0.367750808	0.481389321	-0.336914161	4.103747508	3.548542418	0.059597781	0.133993711	HES4|57801	-0.084705207	4.103747508	0.254024837	0.614255217	0.720713487	0.578494457	4.103747508	12.77358972	0.000351548	0.000996226
HES6	55502	-0.518657743	4.160145901	10.38111141	0.00127311	0.004996531	0.114522988	4.160145901	0.532211011	0.465678785	0.606187376	HES6|55502	-0.541079512	4.160145901	12.04502288	0.000519308	0.002390233	0.945214267	4.160145901	43.10232762	5.20E-11	5.11E-10
HESRG	790952	-0.964872036	1.888247418	8.024046816	0.004616031	0.014424624	1.029089417	1.888247418	11.25617756	0.000793585	0.004115925	HESRG|790952	0.388990263	1.888247418	1.635233495	0.200980708	0.311907624	-0.453207644	1.888247418	2.040528139	0.153156463	0.215963674
HESX1	8820	-0.549596911	-0.096006221	19.06025364	1.27E-05	9.62E-05	-0.264640942	-0.096006221	4.428009189	0.035353722	0.089380225	HESX1|8820	0.656703948	-0.096006221	33.33104418	7.77E-09	1.26E-07	0.157533905	-0.096006221	1.843305967	0.174563962	0.241471945
HEXA	3073	-0.002108333	6.696269848	0.000738815	0.97831525	0.983877534	-0.073785205	6.696269848	0.871279027	0.350601463	0.497967263	HEXA|3073	0.283965127	6.696269848	14.6936241	0.000126473	0.000716275	-0.208071589	6.696269848	7.545376418	0.006016425	0.012732591
HEXB	3074	0.22946447	6.200388975	10.82327582	0.00100232	0.004103146	-0.110597916	6.200388975	2.344733176	0.125707084	0.234144259	HEXB|3074	0.325002088	6.200388975	23.25788364	1.42E-06	1.43E-05	-0.443868643	6.200388975	40.21076093	2.28E-10	2.04E-09
HEXDC	284004	-0.264101518	4.353378393	7.014939319	0.008083237	0.022821493	0.391005503	4.353378393	16.16849121	5.80E-05	0.000482769	HEXDC|284004	0.098190894	4.353378393	1.076716495	0.299433262	0.422735849	-0.225094879	4.353378393	5.506700834	0.018943748	0.035061722
ANXA8	653145	1.229384877	2.532895718	24.53736232	7.29E-07	7.58E-06	1.163364618	2.532895718	21.36578134	3.79E-06	5.11E-05	ANXA8|653145	-1.228289147	2.532895718	19.7817215	8.68E-06	6.99E-05	-1.164460348	2.532895718	18.10335279	2.09E-05	7.71E-05
HEXIM1	10614	-0.05274436	6.110544984	0.464132052	0.495699158	0.604019192	0.103359532	6.110544984	1.764791171	0.184028029	0.311117401	HEXIM1|10614	0.022532454	6.110544984	0.090884196	0.763056079	0.836589392	-0.073147626	6.110544984	0.955755372	0.328258631	0.411289868
HEXIM2	124790	-0.313688728	2.574497583	9.939095765	0.00161805	0.006062507	0.034825062	2.574497583	0.124263047	0.724456089	0.817741633	HEXIM2|124790	0.044169016	2.574497583	0.218964773	0.639829844	0.740384268	0.23469465	2.574497583	6.361989211	0.011659076	0.022805434
HEY1	23462	1.00109298	2.367748961	36.30253059	1.69E-09	2.68E-08	-0.994416837	2.367748961	27.3948096	1.66E-07	3.74E-06	HEY1|23462	-0.731433219	2.367748961	16.99882491	3.74E-05	0.000252093	0.724757076	2.367748961	19.69095347	9.10E-06	3.61E-05
HEY2	23493	-0.633691599	5.204770186	12.74745809	0.000356493	0.001734797	-0.115988549	5.204770186	0.442779193	0.505784099	0.640471798	HEY2|23493	0.089778789	5.204770186	0.297622076	0.58537702	0.695575319	0.659901359	5.204770186	17.12854877	3.49E-05	0.000122953
HEYL	26508	0.454859831	4.078640861	14.26953483	0.000158408	0.000869302	-0.220521509	4.078640861	3.006761149	0.08291782	0.171845487	HEYL|26508	-0.795913239	4.078640861	40.15932533	2.34E-10	5.02E-09	0.561574917	4.078640861	23.42155168	1.30E-06	6.14E-06
HFE	3077	0.225210513	2.089898015	4.327619234	0.037498661	0.080060298	-0.034559949	2.089898015	0.095784031	0.756948853	0.841471761	HFE|3077	0.340412997	2.089898015	10.61284708	0.001123046	0.004539937	-0.531063561	2.089898015	23.65133196	1.15E-06	5.53E-06
HFM1	164045	0.687181224	-0.45814219	8.015801871	0.004637094	0.014481517	-1.321840851	-0.45814219	22.23011258	2.42E-06	3.54E-05	HFM1|164045	-0.729579243	-0.45814219	8.146378017	0.004314725	0.014228399	1.36423887	-0.45814219	35.34552913	2.76E-09	2.09E-08
HGD	3081	-1.02249135	2.076423375	8.387923728	0.003777221	0.012240965	0.654192131	2.076423375	4.106122739	0.042728213	0.103654993	HGD|3081	0.00277461	2.076423375	7.85E-05	0.992930287	0.99535127	0.36552461	2.076423375	1.361299223	0.243312442	0.319653585
HGF	3082	1.998857242	0.441763611	152.6406415	4.59E-35	5.25E-33	-0.928280343	0.441763611	23.48546946	1.26E-06	2.04E-05	HGF|3082	0.25100112	0.441763611	2.204322705	0.137624328	0.232008876	-1.321578019	0.441763611	50.72938638	1.06E-12	1.36E-11
HGFAC	3083	-1.065604901	0.372490978	20.48071091	6.02E-06	5.06E-05	-0.14822234	0.372490978	0.430996632	0.511500321	0.645507125	HGFAC|3083	-0.289244318	0.372490978	1.780339582	0.182107633	0.288444535	1.503071558	0.372490978	57.05018625	4.25E-14	6.53E-13
ANXA8L2	244	1.243697608	2.087084145	27.798154	1.35E-07	1.62E-06	1.097547038	2.087084145	20.89782107	4.84E-06	6.30E-05	ANXA8L2|244	-0.890211883	2.087084145	11.99202198	0.000534288	0.002442918	-1.451032763	2.087084145	29.94308885	4.45E-08	2.75E-07
HGS	9146	-0.097766867	7.342373787	2.027946865	0.154429106	0.245421601	0.088663064	7.342373787	1.657500878	0.197941088	0.328544882	HGS|9146	0.07333993	7.342373787	1.237954377	0.26586566	0.386833899	-0.064236127	7.342373787	0.943392351	0.33140694	0.414619818
