GENE,COMMON,gal1RGexp,gal4RGexp,gal80Rexp,gal1RGsig,gal4RGsig,gal80Rsig
YOL022C,YOL022C,-0.197,-0.040,0.298,5.75990e-05,5.36530e-01,5.82220e-02
YNL043C,YNL043C,-0.123,-0.024,0.031,4.41540e-02,7.40900e-01,8.21910e-01
YGR280C,YGR280C,0.369,-0.809,0.950,1.92600e-07,5.50230e-05,1.10740e-05
YER056C-A,RPL34A,-0.235,-0.418,-0.033,1.12090e-04,1.20740e-06,5.60600e-01
YML064C,TEM1,-0.218,-0.069,-0.000,3.70890e-01,4.53190e-01,9.99999e-01
YKL179C,YKL179C,0.124,-0.390,0.467,5.32580e-03,3.15730e-05,3.68800e-04
YPR033C,HTS1,-0.163,-0.246,-0.640,2.50820e-04,1.19120e-03,5.16150e-12
YOR054C,YOR054C,0.082,-0.068,0.249,6.48810e-02,1.78190e-01,7.65120e-04
YMR169C,ALD3,-0.322,0.540,-0.326,2.22780e-07,5.73270e-09,2.75370e-05
YBR160W,CDC28,-0.016,-0.087,-0.405,7.43200e-01,3.21050e-01,2.60810e-02
YBR233W,PBP2,0.163,-0.249,0.039,9.59220e-04,2.04000e-02,7.39390e-01
YHL017W,YHL017W,-0.187,0.020,0.007,1.02900e-03,7.10950e-01,9.20340e-01
YPL001W,HAT1,0.013,-0.408,0.966,8.27770e-01,4.16140e-03,9.33160e-05
YFL059W,SNZ3,0.168,0.124,-0.040,9.22660e-04,1.69330e-02,6.99810e-01
YNL116W,YNL116W,0.165,0.027,0.358,2.67590e-04,6.31520e-01,2.76580e-04
YJR007W,SUI2,-0.009,-0.244,0.205,8.44110e-01,1.50760e-04,1.39120e-02
YIR028W,DAL4,-0.545,-0.056,-0.027,7.06090e-06,6.04680e-01,8.36350e-01
YHR049W,YHR049W,-0.523,-0.119,-0.536,1.44290e-09,1.93600e-02,1.77640e-09
YBR234C,ARC40,-0.023,-0.178,-0.595,5.78500e-01,4.29320e-01,1.98620e-02
YPR106W,ISR1,0.069,0.261,-0.228,1.39690e-01,3.28470e-04,8.53640e-03
YPL002C,SNF8,-0.121,-0.043,-0.050,1.45020e-02,5.20960e-01,6.21330e-01
YOR127W,RGA1,-0.163,0.068,-0.175,1.87730e-01,6.97900e-01,6.14270e-01
YDR489W,YDR489W,0.017,-0.150,-0.155,7.39390e-01,6.66360e-02,2.49990e-01
YNR075W,COS10,-0.349,-0.170,0.028,6.90780e-07,1.81180e-02,8.14030e-01
YMR096W,SNZ1,-0.107,-0.093,0.783,4.51240e-02,4.10510e-01,2.78770e-05
YPR107C,YTH1,0.048,-0.059,0.139,2.72520e-01,3.73900e-01,1.72550e-01
YOR128C,ADE2,-0.400,-0.948,-0.288,1.12330e-08,1.51650e-08,2.16430e-03
YMR097C,YMR097C,0.054,-0.075,0.156,4.12120e-01,4.97000e-01,2.58640e-01
YBR161W,YBR161W,-0.182,-0.053,0.117,9.03940e-04,4.57770e-01,3.90730e-01
YHL018W,YHL018W,-0.302,-0.166,0.291,6.00540e-03,6.01990e-01,3.91590e-01
YBR162W-A,YSY6,-0.334,-0.086,-0.004,9.81910e-08,1.06500e-01,9.58820e-01
YGL039W,YGL039W,-0.291,-0.486,0.317,1.27670e-06,5.93830e-06,1.68430e-02
YOL023W,IFM1,0.117,0.018,0.033,8.00770e-02,8.53710e-01,8.46790e-01
YNL044W,YIP3,-0.179,-0.045,-0.062,8.53100e-04,2.93970e-01,3.36250e-01
YNL117W,MLS1,0.973,0.452,0.941,1.92000e-11,9.03350e-05,1.25970e-05
YGR281W,YOR1,-0.107,0.096,-0.050,1.80220e-02,1.18280e-01,6.17540e-01
YJR008W,YJR008W,-0.085,0.331,0.145,3.93890e-02,6.59840e-05,4.36340e-02
YML065W,ORC1,0.070,-0.303,-0.000,7.51030e-01,2.22110e-01,8.33850e-01
YDR120C,TRM1,0.132,-0.170,0.481,2.48080e-03,2.57210e-02,6.03870e-04
YIR029W,DAL2,0.088,-0.058,0.191,2.15410e-01,6.07390e-01,2.32860e-01
YPR034W,ARP7,0.248,0.048,0.241,2.40110e-05,6.80700e-01,4.25130e-02
YBR162C,YBR162C,0.030,0.114,-0.237,4.38070e-01,1.32610e-02,1.37650e-04
YHL019C,APM2,0.087,-0.010,0.439,1.20100e-01,9.20340e-01,5.11590e-03
YOR055W,YOR055W,-0.168,-0.027,0.418,1.24320e-01,8.97280e-01,1.20600e-02
YNR076W,PAU6,-0.150,0.058,-0.143,1.97500e-03,2.62660e-01,8.05060e-02
YNL118C,DCP2,0.093,-0.083,0.288,2.48160e-02,1.89260e-01,4.55710e-03
YGR282C,BGL2,-0.086,0.240,-0.251,2.63540e-02,1.71940e-05,3.49720e-04
YML066C,YML066C,-0.141,0.022,-0.011,1.43190e-01,8.46790e-01,9.31760e-01
YJR009C,TDH2,-0.578,0.289,-0.309,3.53410e-10,1.15940e-03,1.67250e-04
YOR056C,YOR056C,0.201,0.121,0.417,1.17770e-04,3.19840e-02,7.67120e-03
YOR129C,YOR129C,0.150,0.964,0.197,4.21790e-01,1.03090e-05,6.28080e-01
YNR077C,YNR077C,-0.033,-0.103,-0.000,8.24230e-01,5.81800e-01,9.70870e-01
YGL250W,YGL250W,-0.071,0.244,0.142,1.60800e-01,7.38140e-04,2.46800e-01
YMR098C,YMR098C,0.160,-0.013,0.017,1.27200e-03,8.41480e-01,8.93270e-01
YBR235W,YBR235W,0.012,0.214,0.112,7.76400e-01,1.71140e-02,3.20890e-01
YPL003W,ULA1,-0.085,0.181,-0.273,4.77150e-02,2.16750e-03,8.79820e-03
YOL024W,YOL024W,-0.314,0.089,0.352,1.28380e-01,7.83720e-01,2.80500e-01
YNL045W,YNL045W,-0.109,0.169,-0.256,6.80900e-03,9.77350e-04,4.73640e-04
YGL251C,HFM1,0.051,-0.027,0.135,4.77460e-01,8.27770e-01,3.05200e-01
YBR090C,YBR090C,-0.036,0.269,0.039,3.36430e-01,1.07280e-04,6.62920e-01
YPR035W,GLN1,-0.197,-1.060,-0.172,2.38850e-05,2.92980e-09,3.60090e-02
YBR236C,ABD1,0.196,-0.165,0.172,2.30480e-04,1.60690e-02,1.29480e-01
YPR108W,RPN7,0.101,0.003,-0.024,1.39170e-02,9.49570e-01,6.74250e-01
YPL004C,YPL004C,-0.004,0.338,-0.158,9.08070e-01,5.10720e-06,6.83940e-03
YGR283C,YGR283C,-0.184,-0.582,0.453,4.02190e-04,3.49430e-06,8.94050e-03
YML067C,YML067C,-0.158,-0.130,-0.327,3.65390e-04,1.44740e-02,1.99440e-05
YOR340C,RPA43,0.127,-1.087,0.957,7.18320e-02,7.80660e-06,2.33860e-04
YER100W,UBC6,0.028,-0.302,0.384,4.67170e-01,2.53420e-05,3.99170e-05
YDR121W,YDR121W,0.240,-0.344,0.977,2.44400e-04,2.12860e-04,1.45980e-05
YMR099C,YMR099C,-0.081,-0.011,-0.192,3.24860e-02,8.33850e-01,2.30410e-03
YBR163W,YBR163W,-0.031,-0.515,0.302,6.85500e-01,4.76020e-02,1.52670e-01
YOL025W,LAG2,0.009,0.208,0.029,8.52300e-01,2.49810e-03,7.65030e-01
YNL046W,YNL046W,-0.139,0.208,-0.426,9.83430e-03,1.38190e-04,1.10740e-05
YNL119W,YNL119W,0.218,-0.569,0.510,4.49570e-04,1.01620e-05,2.15020e-03
YER101C,AST2,0.021,0.236,-0.146,6.31520e-01,5.61380e-05,1.49570e-01
YGL252C,RTG2,0.122,-0.012,0.268,7.38850e-03,8.21910e-01,5.53120e-02
YBR091C,MRS5,0.226,-0.313,0.603,3.38350e-01,1.04030e-01,1.89660e-02
YPR036W,VMA13,-0.001,-0.063,-0.202,9.79400e-01,1.65710e-01,2.87720e-04
YBR164C,ARL1,0.073,-0.248,0.106,5.54000e-02,1.07060e-04,1.53340e-01
YPR109W,YPR109W,-0.273,0.088,-0.093,5.23130e-06,5.27440e-02,1.97330e-01
YNL330C,RPD3,0.059,0.113,0.026,2.74120e-01,1.46290e-02,6.99170e-01
YOR057W,SGT1,0.132,-0.088,0.372,3.87390e-03,1.33330e-01,8.08620e-04
YOL026C,YOL026C,-0.183,-0.038,0.023,1.90220e-04,5.24690e-01,8.38900e-01
YNL047C,YNL047C,0.140,-0.078,0.029,2.61550e-03,1.91240e-01,7.77300e-01
YGR284C,YGR284C,-0.114,0.034,-0.152,3.78120e-03,4.38830e-01,1.15980e-02
YFL010W-A,AUA1,0.047,-0.062,0.171,3.96580e-01,3.42070e-01,9.16780e-02
YPR037C,YPR037C,-0.005,-0.008,0.130,9.03610e-01,8.83870e-01,1.84370e-01
YOR058C,ASE1,-0.044,0.293,0.292,7.75500e-01,2.30140e-01,1.41400e-01
YDR122W,KIN1,-0.007,-0.100,0.112,8.75200e-01,1.41220e-01,2.59770e-01
YBR237W,PRP5,-0.161,-0.021,-0.000,3.45490e-02,8.46790e-01,4.74850e-01
YPL005W,YPL005W,0.139,-0.060,0.122,1.85870e-02,4.95760e-01,3.31760e-01
YHR190W,ERG9,-0.152,0.076,-0.133,5.16440e-04,1.00100e-01,2.50950e-02
YML068W,YML068W,-0.144,0.031,0.037,6.26430e-03,6.01990e-01,7.32680e-01
YDR050C,TPI1,-0.584,0.053,-0.728,3.64680e-10,4.89030e-01,8.67350e-12
YDR123C,INO2,0.275,-0.414,0.659,1.45170e-05,3.36160e-04,1.24760e-04
YOR341W,RPA190,-0.038,0.035,-0.256,2.94120e-01,4.25410e-01,4.14600e-05
YCR071C,IMG2,0.083,-0.245,0.388,1.75970e-01,1.48010e-02,7.69120e-03
YBR092C,PHO3,-0.807,0.072,-0.402,3.70760e-12,2.38630e-01,1.16900e-04
YNL331C,AAD14,-0.001,0.226,-0.079,9.79400e-01,3.14410e-05,2.71860e-01
YBR238C,YBR238C,-0.204,-0.718,-0.730,4.20350e-01,4.67420e-04,8.43290e-05
YOL027C,YOL027C,0.250,-0.101,0.474,5.91140e-06,9.89330e-02,3.40010e-07
YHR191C,CTF8,-0.144,-0.101,0.198,1.86220e-02,2.44230e-01,2.28420e-01
YGR285C,ZUO1,-0.118,-0.342,0.087,1.65950e-02,2.84700e-05,1.65270e-01
YBL060W,YBL060W,0.006,-0.589,0.411,9.49570e-01,2.74230e-02,2.05620e-01
YOR342C,YOR342C,0.333,-0.302,0.202,8.02710e-07,1.21750e-04,8.89100e-02
YER102W,RPS8B,-0.249,-0.364,-0.135,3.27120e-05,3.66090e-06,1.75950e-02
YOR059C,YOR059C,-0.093,0.008,-0.026,2.93320e-02,8.65550e-01,7.83720e-01
YGL180W,APG1,0.090,0.029,0.535,2.26400e-01,8.87540e-01,1.12320e-03
YGL253W,HXK2,-0.543,0.212,-1.030,6.26640e-10,4.86510e-04,1.05260e-17
YBR165W,UBS1,-0.029,-0.114,0.188,5.47770e-01,9.66890e-02,1.29430e-01
YBL061C,SKT5,-0.096,-0.723,0.368,1.11980e-01,2.88210e-03,2.87490e-01
YNL048W,ALG11,-0.021,-0.034,-0.387,6.05130e-01,4.91460e-01,1.83360e-06
YML069W,POB3,0.198,-0.313,0.361,1.36920e-04,1.81780e-04,2.44050e-04
YDR051C,YDR051C,0.103,-0.168,0.063,1.81670e-02,9.69190e-03,4.60510e-01
YCR072C,YCR072C,0.171,-1.167,0.877,3.45650e-03,7.96880e-06,5.24820e-04
YBR093C,PHO5,-0.704,0.075,-0.543,2.32910e-07,8.87630e-02,3.61980e-13
YBR166C,TYR1,-0.205,0.030,0.117,2.59900e-02,5.01700e-01,2.30030e-01
YJR150C,DAN1,-0.336,-0.162,0.304,8.79170e-03,5.28120e-01,2.87490e-01
YBR239C,YBR239C,-0.013,-0.115,0.076,7.96250e-01,1.40240e-01,5.14620e-01
YPL007C,YPL007C,0.086,-0.066,-0.244,6.72870e-02,3.71490e-01,2.48830e-02
YOL028C,YAP7,0.007,-0.771,0.526,9.12770e-01,2.27880e-04,1.13800e-01
YCL040W,GLK1,-0.146,0.542,-0.221,9.36430e-03,1.05080e-06,2.05660e-04
YNL049C,SFB2,-0.177,-0.129,0.123,1.05220e-04,4.60980e-02,2.39530e-01
YGR286C,BIO2,-0.120,-0.342,0.095,1.52850e-02,5.93070e-05,4.24680e-01
YOR270C,VPH1,-0.167,0.014,-0.231,1.18470e-03,7.25450e-01,2.43880e-04
YOR343C,YOR343C,0.147,-0.056,0.200,9.94530e-03,7.21210e-01,2.49880e-01
YER030W,YER030W,0.432,-0.216,0.462,2.36970e-07,1.09320e-03,1.06530e-04
YER103W,SSA4,-0.405,0.176,-0.826,1.23620e-04,1.32810e-02,8.37020e-13
YGL181W,GTS1,0.100,-0.018,0.149,2.85480e-02,7.04340e-01,7.32190e-02
YDR124W,YDR124W,-0.033,0.056,0.093,5.61370e-01,4.71980e-01,4.68290e-01
YDL020C,RPN4,0.375,0.015,0.613,2.00870e-06,8.25400e-01,1.22010e-08
YGL254W,FZF1,0.032,0.051,0.002,5.85980e-01,4.83330e-01,9.99999e-01
YCL041C,YCL041C,-0.122,0.009,0.357,1.46150e-01,9.53960e-01,4.67730e-01
YNL332W,THI12,-0.064,0.302,-0.149,2.31330e-01,1.00950e-05,1.35120e-01
YHR192W,YHR192W,0.149,-0.156,0.285,3.31890e-02,2.78930e-02,1.76830e-02
YER031C,YPT31,-0.033,-0.155,0.111,4.03010e-01,1.46620e-02,2.42850e-01
YDR052C,DBF4,0.278,0.031,0.199,4.35200e-05,8.46790e-01,3.22030e-01
YDR125C,ECM18,-0.081,0.187,0.024,1.74870e-01,4.04840e-03,8.38900e-01
YGL182C,YGL182C,0.000,-0.000,0.434,8.52300e-01,7.85600e-01,6.12210e-02
YCR073C,SSK22,0.075,0.361,0.360,4.91760e-01,1.74720e-01,1.48270e-01
YNL260C,YNL260C,-0.030,-0.376,0.388,6.85500e-01,9.05470e-03,1.08690e-02
YBR167C,POP7,-0.011,-0.163,0.391,8.46790e-01,9.20590e-02,5.71300e-03
YJR151C,YJR151C,0.067,-0.137,-0.567,8.24130e-02,4.86320e-01,7.33990e-02
YOL029C,YOL029C,-0.131,-0.518,0.426,2.13250e-02,6.76520e-04,9.37830e-03
YHR193C,EGD2,0.003,-0.175,0.077,9.38260e-01,1.17580e-03,2.02160e-01
YBL062W,YBL062W,-0.089,-0.782,0.195,2.24300e-01,1.98910e-04,4.92370e-01
YGR287C,YGR287C,-0.097,0.305,-1.009,1.55170e-01,3.74590e-05,1.73990e-05
YOR271C,YOR271C,0.223,-0.361,0.481,1.37900e-04,2.77420e-02,1.08860e-05
YOR344C,TYE7,0.028,-0.505,0.283,5.35120e-01,1.55240e-06,6.54740e-05
YFR010W,UBP6,0.234,-0.006,0.184,1.76200e-05,8.83870e-01,7.40780e-03
YIL140W,SRO4,0.039,-0.074,-0.199,3.83960e-01,2.75060e-01,5.67240e-02
YER104W,YER104W,0.116,-0.221,0.248,9.39120e-02,2.00680e-02,1.32350e-01
YGL255W,ZRT1,-0.134,-0.120,0.024,1.11200e-02,1.28100e-01,8.50900e-01
YBR094W,YBR094W,-0.004,-0.219,-0.073,9.58820e-01,3.15220e-01,8.01300e-01
YNL333W,SNZ2,0.215,0.170,-0.077,6.93220e-04,1.10870e-03,3.53370e-01
YPL008W,CHL1,0.070,0.474,-0.002,6.59610e-01,3.29260e-06,9.99999e-01
YFR011C,YFR011C,-0.237,-0.146,-0.299,9.86180e-06,2.09610e-02,5.03940e-07
YER105C,NUP157,0.021,0.028,0.046,6.94740e-01,8.28970e-01,7.69330e-01
YGL183C,YGL183C,-0.907,-0.259,0.000,1.92410e-06,9.61660e-02,9.99999e-01
YLR110C,YLR110C,-0.018,0.326,-0.348,6.20380e-01,1.11880e-06,3.84780e-08
YBR095C,YBR095C,0.207,-0.224,0.437,1.85160e-04,9.14650e-03,2.11920e-03
YNL334C,SNO2,0.120,-0.095,-0.071,4.04720e-02,2.29390e-01,4.92990e-01
YPL009C,YPL009C,0.323,-0.305,0.452,1.30900e-06,4.21290e-02,2.36870e-03
YDL021W,GPM2,-0.325,0.083,-0.581,2.40450e-05,3.33480e-01,2.29560e-13
YCL042W,YCL042W,-0.226,0.663,-0.720,3.43380e-03,1.57120e-09,2.98180e-08
YBL063W,KIP1,0.037,-0.018,-0.005,3.95050e-01,7.59150e-01,9.58820e-01
YOR345C,YOR345C,0.210,-0.533,0.091,9.02080e-02,3.87910e-02,5.65660e-01
YJL120W,YJL120W,-0.265,-0.142,-0.549,7.43550e-05,1.88580e-01,3.85550e-03
YIL141W,YIL141W,-0.377,-0.837,0.541,3.40120e-05,2.19380e-04,7.52480e-02
YER032W,FIR1,0.228,-0.262,0.048,5.61940e-04,3.86690e-02,7.03680e-01
YEL001C,YEL001C,-0.167,-0.176,-0.250,2.27800e-04,1.46990e-03,8.75870e-06
YDR053W,YDR053W,0.149,-0.181,0.448,3.03980e-01,4.29070e-01,3.15860e-01
YGL256W,ADH4,-0.165,0.110,-0.404,4.91230e-04,1.57790e-02,3.87310e-06
YCL043C,PDI1,-0.306,0.105,-0.226,6.09590e-08,3.11740e-02,2.69740e-05
YNL261W,ORC5,-0.211,-0.180,0.129,3.73830e-04,2.11300e-02,2.70670e-01
YBR168W,YBR168W,0.050,0.098,0.135,3.21710e-01,8.00440e-02,2.02720e-01
YBL064C,YBL064C,0.014,0.191,-0.269,7.70200e-01,1.27840e-04,2.93930e-05
YKL100C,YKL100C,-0.094,0.291,-0.228,2.31310e-02,1.58820e-04,2.94460e-04
YJR152W,DAL5,0.128,-0.389,-0.050,1.00980e-01,2.94710e-01,8.28970e-01
YJL121C,RPE1,-0.159,-0.020,-0.521,2.35870e-04,6.51510e-01,2.90880e-11
YDR410C,STE14,-0.215,-0.307,0.026,4.27500e-04,9.45770e-05,8.09690e-01
YHR194W,YHR194W,-0.122,0.301,-0.191,1.82360e-02,4.58280e-05,1.22950e-01
YER033C,YER033C,-0.122,-0.008,0.033,5.38930e-02,9.28730e-01,7.85600e-01
YDR054C,CDC34,0.238,-0.038,0.308,1.06790e-05,3.93750e-01,2.57870e-04
YGR288W,MAL13,-0.149,0.134,-0.034,2.08330e-03,8.30730e-03,7.31940e-01
YOR272W,YTM1,0.142,-0.405,0.595,1.66900e-03,1.60670e-03,1.13880e-04
YGL184C,YGL184C,-0.267,-0.406,1.029,2.32010e-05,5.08900e-05,1.57910e-07
YCR075C,ERS1,-0.089,0.374,-0.389,7.25660e-02,2.66740e-07,6.76040e-04
YGL257C,MNT2,-0.004,-0.103,0.146,9.20340e-01,2.23150e-01,2.82440e-01
YJR080C,YJR080C,0.134,0.062,-0.263,1.91080e-03,1.38190e-01,4.67090e-04
YBR169C,SSE2,-0.561,0.240,-0.593,1.01440e-06,1.32760e-02,2.16870e-08
YDL022W,GPD1,-0.625,0.119,-0.296,2.47770e-11,5.27690e-03,6.84130e-07
YGR289C,MAL11,0.062,0.566,-0.533,3.57120e-01,1.81210e-06,8.90060e-03
YOR273C,YOR273C,0.150,0.392,0.136,1.23630e-02,4.28560e-06,3.20400e-01
YFR012W,YFR012W,0.078,-0.079,0.036,5.71350e-02,8.35390e-02,5.29160e-01
YIL142W,CCT2,0.033,-0.216,0.245,4.26870e-01,8.96170e-04,5.86400e-04
YER106W,YER106W,-0.191,-0.191,-0.413,4.96070e-01,1.93780e-01,3.04130e-01
YEL002C,WBP1,-0.154,-0.009,-0.176,1.49620e-03,8.41480e-01,2.07200e-03
YDR127W,ARO1,0.224,0.091,0.318,1.53090e-05,7.44840e-02,2.32680e-03
YPL220W,RPL1A,-0.391,-0.231,-0.175,5.32050e-07,1.36050e-04,2.93300e-03
YLR111W,YLR111W,-0.221,0.000,0.000,4.86020e-01,9.99999e-01,9.99999e-01
YDL023C,YDL023C,-0.712,0.497,-0.406,4.56020e-11,1.88580e-05,1.71190e-08
YBR096W,YBR096W,-0.077,-0.098,0.011,6.11960e-02,6.70150e-02,9.01450e-01
YCL044C,YCL044C,0.068,0.051,0.104,1.65930e-01,3.51140e-01,3.60350e-01
YNL262W,POL2,0.093,0.037,-0.370,1.30550e-01,3.64400e-01,2.24830e-08
YJR153W,PGU1,-0.069,0.050,0.175,3.65380e-01,6.87320e-01,3.08290e-01
YNL335W,YNL335W,-0.044,0.004,0.177,6.35010e-01,9.79400e-01,1.75810e-01
YDR411C,YDR411C,-0.190,0.317,-0.702,7.37080e-04,3.49060e-06,2.47940e-11
YIL070C,MAM33,0.033,0.146,-0.339,6.83690e-01,3.31160e-03,9.00030e-06
YHR195W,VAB36,-0.054,0.069,0.257,1.83130e-01,1.34600e-01,7.60730e-04
YIL143C,SSL2,0.124,0.069,0.264,1.96130e-02,3.67330e-01,4.53570e-02
YER107C,GLE2,0.035,-0.110,0.296,3.99440e-01,1.05260e-01,1.97710e-02
YGL185C,YGL185C,0.112,-0.120,0.227,3.61640e-02,1.44310e-01,7.94560e-02
YOR346W,REV1,0.102,0.326,0.000,4.05260e-01,1.01450e-01,7.81870e-01
YCR076C,YCR076C,-0.127,0.068,0.055,7.89410e-03,1.91680e-01,5.29160e-01
YNL263C,YIF1,-0.005,0.043,-0.323,8.89420e-01,2.99890e-01,2.15910e-06
YBL065W,YBL065W,0.279,0.000,0.000,4.19470e-02,9.99999e-01,9.99999e-01
YKL101W,HSL1,-0.010,0.780,0.439,9.64330e-01,1.69280e-09,3.02330e-03
YJL122W,YJL122W,0.171,-0.790,0.488,1.91910e-03,4.15500e-06,2.19800e-02
YOR347C,PYK2,-0.232,0.002,-0.098,3.18740e-05,9.64330e-01,1.26310e-01
YFR013W,YFR013W,0.054,-0.538,-0.148,4.11890e-01,1.21150e-02,7.10280e-01
YER034W,YER034W,-0.003,-0.660,0.450,9.58820e-01,6.56130e-05,3.34750e-02
YDR055W,PST1,-0.916,-0.482,-0.426,1.05340e-12,3.09400e-06,4.59360e-07
YDR128W,YDR128W,0.213,0.207,0.237,2.66890e-01,1.53540e-02,6.00990e-02
YPL221W,BOP1,-0.173,-0.322,-0.032,1.58260e-04,1.90890e-04,6.85500e-01
YGL258W,YGL258W,0.148,0.172,-0.076,1.48160e-03,1.50650e-03,4.12360e-01
YLR112W,YLR112W,-0.082,-0.065,-0.275,5.20620e-01,6.75410e-01,2.72790e-01
YDL024C,YDL024C,-0.316,0.677,-0.047,9.77620e-06,1.40230e-05,7.66740e-01
YKR060W,YKR060W,0.060,-0.071,0.073,1.98140e-01,2.64320e-01,5.27430e-01
YBR097W,VPS15,0.143,0.000,0.000,5.44830e-01,9.08070e-01,4.94220e-01
YCL045C,YCL045C,-0.102,-0.224,0.093,1.10740e-02,1.99830e-04,1.82560e-01
YNL190W,YNL190W,-0.215,0.041,-0.178,2.75950e-05,2.99000e-01,9.16380e-04
YNL336W,COS1,-0.141,0.226,-0.544,1.32060e-02,1.92800e-04,2.51910e-12
YJR154W,YJR154W,-0.498,-0.760,-0.000,3.58680e-04,1.50160e-03,9.23040e-01
YKL102C,YKL102C,-0.262,-0.158,0.000,7.58960e-02,4.67450e-01,7.37130e-01
YBL066C,SEF1,-0.337,0.220,0.092,4.64680e-03,2.21840e-05,3.30400e-01
YJL123C,YJL123C,0.325,-0.169,0.380,4.53210e-07,4.10680e-03,7.01550e-05
YFR014C,CMK1,0.229,0.304,0.047,1.14430e-05,8.17430e-06,6.40570e-01
YIL071C,YIL071C,-0.170,-0.056,0.052,3.59730e-03,4.17740e-01,6.39550e-01
YHR196W,YHR196W,0.297,-1.236,0.663,1.46030e-05,3.66860e-06,2.89050e-03
YPR180W,AOS1,0.170,0.105,0.109,6.59050e-04,1.47560e-01,2.18830e-01
YER108C,FLO8,0.134,-0.359,0.072,5.71090e-03,7.17550e-05,5.72010e-01
YDR056C,YDR056C,-0.056,-0.114,0.040,1.73940e-01,5.31460e-02,5.51480e-01
YOR274W,MOD5,0.103,-0.027,0.514,5.21170e-02,8.68690e-01,2.02580e-03
YLR040C,YLR040C,-0.288,-0.101,-0.522,8.15510e-05,2.39870e-01,5.74560e-02
YGL186C,YGL186C,-0.328,-0.290,-0.076,1.64630e-07,9.09430e-05,3.15220e-01
YDR129C,SAC6,0.006,0.063,-0.173,8.70280e-01,1.68380e-01,8.44780e-03
YCR077C,PAT1,-0.034,0.114,-0.060,3.29550e-01,1.02280e-02,3.53180e-01
YNL264C,PDR17,-0.295,-0.266,-0.148,6.25290e-07,6.03660e-04,1.41770e-01
YJR082C,YJR082C,-0.026,-0.215,0.276,7.34890e-01,3.09090e-02,5.08260e-02
YEL003W,GIM4,0.025,-0.495,0.053,7.68460e-01,2.42280e-03,7.96250e-01
YPR181C,SEC23,-0.035,0.154,-0.297,3.74500e-01,1.32410e-03,1.18210e-05
YJL050W,MTR4,0.095,-0.403,0.574,6.67440e-02,1.92900e-01,7.85170e-02
YOR275C,YOR275C,0.018,0.116,0.197,6.87320e-01,9.64870e-02,4.92150e-02
YOR348C,PUT4,1.022,0.773,1.726,2.80100e-10,1.13320e-04,1.55390e-08
YDR412W,YDR412W,0.067,-0.641,0.991,2.72260e-01,1.69490e-05,2.47110e-05
YIL144W,TID3,0.351,-0.251,0.544,4.01570e-06,2.49810e-03,8.00690e-05
YER035W,YER035W,0.030,0.240,-0.080,5.18940e-01,3.85470e-04,3.14420e-01
YPL222W,YPL222W,0.344,0.284,0.514,6.96540e-07,1.36730e-04,4.62160e-05
YGL259W,YPS5,-0.166,0.372,-0.352,4.28420e-04,1.19910e-05,3.08470e-03
YLR113W,HOG1,-0.230,0.100,-0.376,6.26990e-05,2.39720e-02,8.29760e-08
YDL025C,YDL025C,-0.038,-0.108,0.045,2.93540e-01,4.58800e-02,4.82150e-01
YKR061W,KTR2,-0.394,-0.416,-0.058,1.31140e-07,1.75220e-05,6.56340e-01
YNL191W,YNL191W,0.248,-0.326,0.453,3.77760e-05,5.02960e-04,1.55640e-03
YBR098W,YBR098W,0.097,0.666,-1.282,4.13750e-01,8.79760e-05,1.84080e-05
YBL067C,UBP13,0.274,-0.077,0.549,5.73940e-04,2.52270e-01,9.41770e-05
YJR155W,AAD10,-0.095,0.209,-0.120,1.00810e-01,5.02960e-04,2.58890e-01
YKL103C,LAP4,-0.397,0.143,-0.488,4.68000e-06,2.38980e-02,8.10790e-10
YNL337W,YNL337W,0.129,-0.043,0.468,6.11960e-01,7.67590e-01,5.20550e-02
YJL124C,LSM1,0.034,-0.222,-0.058,4.53720e-01,9.25990e-04,5.83050e-01
YDR413C,YDR413C,0.319,-0.683,0.916,7.47470e-04,2.70490e-05,2.93300e-03
YFR015C,GSY1,-0.191,0.676,-0.648,2.62740e-05,1.49210e-09,1.57360e-13
YHR197W,YHR197W,0.155,-0.933,0.000,1.90890e-02,2.01540e-05,4.58050e-01
YIL145C,YIL145C,-0.163,-0.135,-0.064,9.81580e-04,2.56020e-02,5.11660e-01
YER036C,YER036C,-0.084,-0.379,0.034,8.39870e-02,1.79750e-05,7.02390e-01
YPL223C,GRE1,0.115,0.576,1.175,2.65990e-01,3.32260e-08,1.04950e-08
YGL187C,COX4,0.007,0.291,-0.329,8.52300e-01,1.83230e-06,4.47620e-08
YLR114C,YLR114C,0.167,-0.171,0.280,9.67540e-04,6.09500e-03,1.51740e-03
YBR099C,YBR099C,-0.090,0.133,0.200,7.06300e-01,6.40570e-01,5.36530e-01
YNL265C,YNL265C,0.200,0.246,-0.207,3.92410e-04,2.23860e-05,7.91950e-04
YJR083C,YJR083C,0.155,-0.116,0.233,2.56720e-02,2.97060e-01,6.86640e-02
YJR156C,THI11,0.032,0.247,-0.196,7.26880e-01,7.51870e-03,2.75460e-01
YEL004W,YEA4,-0.092,0.006,0.140,1.08040e-01,9.49570e-01,2.49760e-01
YHR198C,YHR198C,-0.053,0.401,-0.379,2.02260e-01,1.92530e-07,5.43240e-08
YCL046W,YCL046W,-0.116,-0.261,0.121,4.39800e-02,5.29450e-03,3.91810e-01
